trial,suite,seed,noise_sigma,method,parameter,baseline_nmse,detail_nmse,knot_f1,knots
13,exact,21260914,0.1,fourier_oracle,bins=3,0.2502458886547003,0.02031420822701445,,
13,exact,21260914,0.1,rdp_oracle_budget,epsilon=1.8083918;knots=2,0.5776336090165569,0.02425673734175637,,
14,exact,21260915,0.1,hcrd_centered,none,1.3880801829151261,0.9448255995043429,0.1217391304347826,110
14,exact,21260915,0.1,hcrd_legacy,none,1.3880801829151261,0.9448255995043429,0.1217391304347826,110
14,exact,21260915,0.1,hcrd_robust,z=3.5,0.01403364660522864,0.029357235625596848,0.0,2
14,exact,21260915,0.1,hcrd_guided_fixed,sigma=2,1.1483771216611993,0.7961432478015118,0.2608695652173913,41
14,exact,21260915,0.1,hcrd_guided_oracle,sigma=4,0.09841166231339857,0.08383566305325811,0.8750000000000001,11
14,exact,21260915,0.1,affine_ls,degree=1,0.05132851463493964,0.057658819763842475,,
14,exact,21260915,0.1,moving_average_oracle,window=129,0.0407866163953949,0.05382320692183253,,
14,exact,21260915,0.1,gaussian_oracle,sigma=32,0.013757664468741649,0.029782489352139584,,
14,exact,21260915,0.1,fourier_oracle,bins=3,0.24041876903058268,0.19434937284547324,,
14,exact,21260915,0.1,rdp_oracle_budget,epsilon=1.5101856;knots=2,0.01403364660522864,0.029357235625596848,,
15,exact,21260916,0.1,hcrd_centered,none,14.39255236228193,0.9612996885139634,0.11864406779661016,113
15,exact,21260916,0.1,hcrd_legacy,none,14.39255236228193,0.9612996885139634,0.11864406779661016,113
15,exact,21260916,0.1,hcrd_robust,z=3.5,0.07016525378780988,0.016025382556034994,0.0,2
15,exact,21260916,0.1,hcrd_guided_fixed,sigma=2,7.901184419449474,0.5454533054789823,0.33333333333333326,31
15,exact,21260916,0.1,hcrd_guided_oracle,sigma=4,1.2438218097774187,0.09314559794820043,0.75,11
15,exact,21260916,0.1,affine_ls,degree=1,0.6380865420384182,0.05139502877141236,,
15,exact,21260916,0.1,moving_average_oracle,window=129,0.5123170585694922,0.04687347444246399,,
15,exact,21260916,0.1,gaussian_oracle,sigma=64,0.059860868768576,0.015697599655977765,,
15,exact,21260916,0.1,fourier_oracle,bins=3,0.24518703902613131,0.028511316968481658,,
15,exact,21260916,0.1,rdp_oracle_budget,epsilon=1.5344573;knots=2,0.07016525378780988,0.016025382556034994,,
16,exact,21260917,0.1,hcrd_centered,none,0.1954556145331244,0.9998437410802815,0.11864406779661016,113
16,exact,21260917,0.1,hcrd_legacy,none,0.1954556145331244,0.9998437410802815,0.11864406779661016,113
16,exact,21260917,0.1,hcrd_robust,z=3.5,0.002347206203285063,0.027119792694799347,0.0,2
16,exact,21260917,0.1,hcrd_guided_fixed,sigma=2,0.1410777428224879,0.7345348143829178,0.21739130434782608,41
16,exact,21260917,0.1,hcrd_guided_oracle,sigma=4,0.016100086893111508,0.0981946834704245,0.75,11
16,exact,21260917,0.1,affine_ls,degree=1,0.00678088439504147,0.05420022732113373,,
16,exact,21260917,0.1,moving_average_oracle,window=65,0.030080151170616493,0.16565373684718845,,
16,exact,21260917,0.1,gaussian_oracle,sigma=32,0.03288252077358968,0.18307010020507059,,
16,exact,21260917,0.1,fourier_oracle,bins=55,0.2069328138291608,1.054436412074359,,
16,exact,21260917,0.1,rdp_oracle_budget,epsilon=1.62216;knots=2,0.002347206203285063,0.027119792694799347,,
17,exact,21260918,0.1,hcrd_centered,none,26.5856378193012,0.9638732386438121,0.11965811965811964,112
17,exact,21260918,0.1,hcrd_legacy,none,26.5856378193012,0.9638732386438121,0.11965811965811964,112
17,exact,21260918,0.1,hcrd_robust,z=3.5,0.01643069303979716,0.011355706578643229,0.0,2
17,exact,21260918,0.1,hcrd_guided_fixed,sigma=2,14.747892608019146,0.5428699732506117,0.3888888888888889,31
17,exact,21260918,0.1,hcrd_guided_oracle,sigma=4,1.9994408952377842,0.08429265874858571,0.8750000000000001,11
17,exact,21260918,0.1,affine_ls,degree=1,1.0761683597133984,0.049214959392647584,,
17,exact,21260918,0.1,moving_average_oracle,window=129,1.2283889311365879,0.05313200239307875,,
17,exact,21260918,0.1,gaussian_oracle,sigma=64,0.8464890940307116,0.04092411598694392,,
17,exact,21260918,0.1,fourier_oracle,bins=3,0.24383972664336256,0.019860587797228414,,
17,exact,21260918,0.1,rdp_oracle_budget,epsilon=1.774438;knots=2,0.01643069303979716,0.011355706578643229,,
18,exact,21260919,0.1,hcrd_centered,none,9.993671801413265,1.049557920135381,0.11764705882352941,114
18,exact,21260919,0.1,hcrd_legacy,none,9.993671801413265,1.049557920135381,0.11764705882352941,114
18,exact,21260919,0.1,hcrd_robust,z=3.5,0.04667678055088889,0.026719902841406885,0.0,2
18,exact,21260919,0.1,hcrd_guided_fixed,sigma=2,6.2448002257873085,0.6821621384760458,0.26666666666666666,40
18,exact,21260919,0.1,hcrd_guided_oracle,sigma=4,0.5770546469740873,0.08766653484213799,0.8750000000000001,11
18,exact,21260919,0.1,affine_ls,degree=1,0.35959633374356514,0.061059548125197365,,
18,exact,21260919,0.1,moving_average_oracle,window=129,0.4647254817287987,0.0718786896023579,,
18,exact,21260919,0.1,gaussian_oracle,sigma=64,0.42848242647641,0.0689508599546357,,
18,exact,21260919,0.1,fourier_oracle,bins=3,0.24110464514365823,0.051257660757417806,,
18,exact,21260919,0.1,rdp_oracle_budget,epsilon=1.2592144;knots=2,0.04667678055088889,0.026719902841406885,,
19,exact,21260920,0.1,hcrd_centered,none,0.26678294332153124,1.001281183023541,0.1206896551724138,111
19,exact,21260920,0.1,hcrd_legacy,none,0.26678294332153124,1.001281183023541,0.1206896551724138,111
19,exact,21260920,0.1,hcrd_robust,z=3.5,0.002262104059054668,0.035147783123336294,0.0,2
19,exact,21260920,0.1,hcrd_guided_fixed,sigma=2,0.17885922437877264,0.6939530350544977,0.21739130434782608,41
19,exact,21260920,0.1,hcrd_guided_oracle,sigma=4,0.02328366071376709,0.11270262871543121,0.5,11
19,exact,21260920,0.1,affine_ls,degree=1,0.010817262599818474,0.06434996316174776,,
19,exact,21260920,0.1,moving_average_oracle,window=65,0.03848586764305003,0.16955227132890768,,
19,exact,21260920,0.1,gaussian_oracle,sigma=32,0.03944971968066104,0.170842123523554,,
19,exact,21260920,0.1,fourier_oracle,bins=3,0.2400817517391607,0.9225422494059653,,
19,exact,21260920,0.1,rdp_oracle_budget,epsilon=1.4594997;knots=2,0.002262104059054668,0.035147783123336294,,
0,variable,120260901,0.0,hcrd_centered,none,0.2107295046193894,0.01068421127572944,1.0,9
0,variable,120260901,0.0,hcrd_legacy,none,0.2107295046193894,0.01068421127572944,1.0,9
0,variable,120260901,0.0,hcrd_robust,z=3.5,0.8419198084231112,0.04268623478549436,0.25,3
0,variable,120260901,0.0,hcrd_guided_fixed,sigma=2,1.935126179577428,0.09811296707190205,0.5,11
0,variable,120260901,0.0,hcrd_guided_oracle,sigma=1,0.946689640281805,0.04799817732017983,0.6250000000000001,11
0,variable,120260901,0.0,affine_ls,degree=1,0.9031594760928504,0.04579115143691778,,
0,variable,120260901,0.0,moving_average_oracle,window=129,0.6455257127212597,0.032728844074714214,,
0,variable,120260901,0.0,gaussian_oracle,sigma=32,0.4465456359679742,0.022640341358719354,,
0,variable,120260901,0.0,fourier_oracle,bins=3,1.0077962095849469,0.05109634574205776,,
0,variable,120260901,0.0,rdp_oracle_budget,epsilon=1.831696;knots=2,1.8064042173488286,0.09158662590880384,,
1,variable,120260902,0.0,hcrd_centered,none,0.04347602750337007,0.0073608969282079285,1.0,9
1,variable,120260902,0.0,hcrd_legacy,none,0.04347602750337007,0.0073608969282079285,1.0,9
1,variable,120260902,0.0,hcrd_robust,z=3.5,2.5615247512533856,0.4336900300186822,0.0,2
1,variable,120260902,0.0,hcrd_guided_fixed,sigma=2,0.6772147411126558,0.1146587716002081,0.25,11
1,variable,120260902,0.0,hcrd_guided_oracle,sigma=1,0.36869815158150837,0.06242403566429552,0.6250000000000001,11
1,variable,120260902,0.0,affine_ls,degree=1,1.4352888377655604,0.2430077862146141,,
1,variable,120260902,0.0,moving_average_oracle,window=129,0.6507279901986668,0.11017431764622442,,
1,variable,120260902,0.0,gaussian_oracle,sigma=32,0.6022718572269988,0.10197024241611433,,
1,variable,120260902,0.0,fourier_oracle,bins=2,0.1666127588661185,0.02820909396201833,,
1,variable,120260902,0.0,rdp_oracle_budget,epsilon=3.3281051;knots=2,2.5615247512533856,0.4336900300186822,,
2,variable,120260903,0.0,hcrd_centered,none,0.006252928529664812,0.006396568511414549,1.0,9
2,variable,120260903,0.0,hcrd_legacy,none,0.006252928529664812,0.006396568511414549,1.0,9
2,variable,120260903,0.0,hcrd_robust,z=3.5,0.18777755032524862,0.19209110736876323,0.0,2
2,variable,120260903,0.0,hcrd_guided_fixed,sigma=2,0.042508272505276765,0.04348475695698665,0.75,11
2,variable,120260903,0.0,hcrd_guided_oracle,sigma=1,0.02302179576487098,0.02355064401698582,0.75,11
2,variable,120260903,0.0,affine_ls,degree=1,0.0940016028879748,0.09616097324687423,,
2,variable,120260903,0.0,moving_average_oracle,window=65,0.04619575984136602,0.047256951900262745,,
2,variable,120260903,0.0,gaussian_oracle,sigma=32,0.045111378410295916,0.046147660456511426,,
2,variable,120260903,0.0,fourier_oracle,bins=3,0.1191896326581556,0.12192761320256029,,
2,variable,120260903,0.0,rdp_oracle_budget,epsilon=1.8352883;knots=2,0.18777755032524862,0.19209110736876323,,
3,variable,120260904,0.0,hcrd_centered,none,0.016870298483392648,0.010775258040341098,1.0,9
3,variable,120260904,0.0,hcrd_legacy,none,0.016870298483392648,0.010775258040341098,1.0,9
3,variable,120260904,0.0,hcrd_robust,z=3.5,0.40762823764196116,0.26035694919360514,0.0,2
3,variable,120260904,0.0,hcrd_guided_fixed,sigma=2,0.12695473267312882,0.08108748077825263,0.125,11
3,variable,120260904,0.0,hcrd_guided_oracle,sigma=1,0.08492223672118414,0.05424083130090946,0.25,11
3,variable,120260904,0.0,affine_ls,degree=1,0.24318177198720123,0.15532305764767532,,
3,variable,120260904,0.0,moving_average_oracle,window=65,0.15400202149783657,0.09836290223358486,,
3,variable,120260904,0.0,gaussian_oracle,sigma=32,0.10628313590476564,0.06788428881906683,,
3,variable,120260904,0.0,fourier_oracle,bins=3,0.12900181304215677,0.08239497508413626,,
3,variable,120260904,0.0,rdp_oracle_budget,epsilon=2.4187986;knots=2,0.40762823764196116,0.26035694919360514,,
4,variable,120260905,0.0,hcrd_centered,none,0.016406358886774098,0.009994516341177472,1.0,9
4,variable,120260905,0.0,hcrd_legacy,none,0.016406358886774098,0.009994516341177472,1.0,9
4,variable,120260905,0.0,hcrd_robust,z=3.5,0.10048701260223152,0.061215233462845686,0.0,2
4,variable,120260905,0.0,hcrd_guided_fixed,sigma=2,0.14442358517272416,0.08798075746251367,0.5,11
4,variable,120260905,0.0,hcrd_guided_oracle,sigma=1,0.08403546353137459,0.05119318791568206,0.6250000000000001,11
4,variable,120260905,0.0,affine_ls,degree=1,0.14497065297683856,0.08831402324962026,,
4,variable,120260905,0.0,moving_average_oracle,window=129,0.13918756268499877,0.08479104835779998,,
4,variable,120260905,0.0,gaussian_oracle,sigma=32,0.12976024601743572,0.07904806351042047,,
4,variable,120260905,0.0,fourier_oracle,bins=3,0.25627490429924504,0.15611896195427685,,
4,variable,120260905,0.0,rdp_oracle_budget,epsilon=2.3192765;knots=2,0.10048701260223152,0.061215233462845686,,
5,variable,120260906,0.0,hcrd_centered,none,0.05355170833362844,0.010996443332899255,1.0,9
5,variable,120260906,0.0,hcrd_legacy,none,0.05355170833362844,0.010996443332899255,1.0,9
5,variable,120260906,0.0,hcrd_robust,z=3.5,1.297797175763018,0.2664929568999945,0.25,3
5,variable,120260906,0.0,hcrd_guided_fixed,sigma=2,0.37978194018969474,0.0779853848571248,0.375,11
5,variable,120260906,0.0,hcrd_guided_oracle,sigma=1,0.20285911721947733,0.04165560458255516,0.6250000000000001,11
5,variable,120260906,0.0,affine_ls,degree=1,0.6580699111481654,0.13512974118292778,,
5,variable,120260906,0.0,moving_average_oracle,window=65,0.3880329942221521,0.0796796771762296,,
5,variable,120260906,0.0,gaussian_oracle,sigma=32,0.3508979056408885,0.0720542640950632,,
5,variable,120260906,0.0,fourier_oracle,bins=3,0.5705828025863294,0.11716491687394669,,
5,variable,120260906,0.0,rdp_oracle_budget,epsilon=2.0695904;knots=2,0.6140969429876052,0.12610022060172654,,
6,variable,120260907,0.0,hcrd_centered,none,0.012031275889534206,0.010089678018131012,1.0,9
6,variable,120260907,0.0,hcrd_legacy,none,0.012031275889534206,0.010089678018131012,1.0,9
6,variable,120260907,0.0,hcrd_robust,z=3.5,0.5813463713366636,0.4875291496638477,0.0,2
6,variable,120260907,0.0,hcrd_guided_fixed,sigma=2,0.0695883946849385,0.058358274102949866,0.6250000000000001,11
6,variable,120260907,0.0,hcrd_guided_oracle,sigma=1,0.04658830980643002,0.03906992489173258,0.6250000000000001,11
6,variable,120260907,0.0,affine_ls,degree=1,0.2956605358705026,0.24794707036819008,,
6,variable,120260907,0.0,moving_average_oracle,window=65,0.049547994357634115,0.04155197787024191,,
6,variable,120260907,0.0,gaussian_oracle,sigma=32,0.06342174694614004,0.05318679514203302,,
6,variable,120260907,0.0,fourier_oracle,bins=3,0.04657986613644603,0.039062843854591384,,
6,variable,120260907,0.0,rdp_oracle_budget,epsilon=2.4480904;knots=2,0.5813463713366636,0.4875291496638477,,
7,variable,120260908,0.0,hcrd_centered,none,0.048712033549261055,0.010130979160874354,1.0,9
7,variable,120260908,0.0,hcrd_legacy,none,0.048712033549261055,0.010130979160874354,1.0,9
7,variable,120260908,0.0,hcrd_robust,z=3.5,0.7421157117663089,0.15434294696933187,0.0,2
7,variable,120260908,0.0,hcrd_guided_fixed,sigma=2,0.6267784762239521,0.13035546287937239,0.375,11
7,variable,120260908,0.0,hcrd_guided_oracle,sigma=1,0.34817475205913045,0.07241231581692312,0.5,11
7,variable,120260908,0.0,affine_ls,degree=1,0.5035616401326033,0.10472920366258255,,
7,variable,120260908,0.0,moving_average_oracle,window=129,0.5584985586702071,0.11615481528900502,,
7,variable,120260908,0.0,gaussian_oracle,sigma=32,0.4810751446029018,0.10005253137005503,,
7,variable,120260908,0.0,fourier_oracle,bins=3,0.4025715933166731,0.08372560382901668,,
7,variable,120260908,0.0,rdp_oracle_budget,epsilon=2.0996834;knots=2,0.7421157117663089,0.15434294696933187,,
8,variable,120260909,0.0,hcrd_centered,none,0.033053420230886726,0.010414637220441851,1.0,9
8,variable,120260909,0.0,hcrd_legacy,none,0.033053420230886726,0.010414637220441851,1.0,9
8,variable,120260909,0.0,hcrd_robust,z=3.5,0.7215011114677748,0.2273341844079678,0.25,3
8,variable,120260909,0.0,hcrd_guided_fixed,sigma=2,0.32808142112052513,0.10337353762090885,0.375,11
8,variable,120260909,0.0,hcrd_guided_oracle,sigma=1,0.18155937002795147,0.057206635791540644,0.5,11
8,variable,120260909,0.0,affine_ls,degree=1,0.7381855868124619,0.2325912124769102,,
8,variable,120260909,0.0,moving_average_oracle,window=65,0.308358703350968,0.09715920490930767,,
8,variable,120260909,0.0,gaussian_oracle,sigma=32,0.36588332204296226,0.1152843499241507,,
8,variable,120260909,0.0,fourier_oracle,bins=3,0.1286346640394277,0.04053085431359358,,
8,variable,120260909,0.0,rdp_oracle_budget,epsilon=1.1100001;knots=9,1.842570420232221,0.5805663179722588,,
9,variable,120260910,0.0,hcrd_centered,none,0.013898710827690166,0.0062648835268801,1.0,9
9,variable,120260910,0.0,hcrd_legacy,none,0.013898710827690166,0.0062648835268801,1.0,9
9,variable,120260910,0.0,hcrd_robust,z=3.5,0.04821442419861927,0.021732789153232443,0.25,3
9,variable,120260910,0.0,hcrd_guided_fixed,sigma=2,0.2501169510683867,0.11274092870685509,0.375,11
9,variable,120260910,0.0,hcrd_guided_oracle,sigma=1,0.11643910702849374,0.05248525942809845,0.75,11
9,variable,120260910,0.0,affine_ls,degree=1,0.12408059454719364,0.05592968171087494,,
9,variable,120260910,0.0,moving_average_oracle,window=129,0.12136402769082123,0.05470518145620029,,
9,variable,120260910,0.0,gaussian_oracle,sigma=32,0.09563050964407592,0.04310572483763855,,
9,variable,120260910,0.0,fourier_oracle,bins=3,0.33458817049265216,0.1508165716659297,,
9,variable,120260910,0.0,rdp_oracle_budget,epsilon=2.0308073;knots=2,0.048486454315451656,0.021855407503875667,,
10,variable,120260911,0.0,hcrd_centered,none,0.011726057850628384,0.003987447268306212,1.0,9
10,variable,120260911,0.0,hcrd_legacy,none,0.011726057850628384,0.003987447268306212,1.0,9
10,variable,120260911,0.0,hcrd_robust,z=3.5,0.10595301974467079,0.036029336076236505,0.25,3
10,variable,120260911,0.0,hcrd_guided_fixed,sigma=2,0.16680407749041146,0.05672174498915982,0.6250000000000001,11
10,variable,120260911,0.0,hcrd_guided_oracle,sigma=1,0.1025052846581086,0.03485693337893793,0.75,11
10,variable,120260911,0.0,affine_ls,degree=1,0.41052730694746686,0.1395998561072304,,
10,variable,120260911,0.0,moving_average_oracle,window=129,0.11903705765369894,0.04047856461351286,,
10,variable,120260911,0.0,gaussian_oracle,sigma=32,0.14616714092646327,0.04970415242937946,,
10,variable,120260911,0.0,fourier_oracle,bins=3,0.17312256883627802,0.058870348669768646,,
10,variable,120260911,0.0,rdp_oracle_budget,epsilon=2.3145362;knots=2,0.8168640005275505,0.2777746936756512,,
11,variable,120260912,0.0,hcrd_centered,none,0.04257375427309237,0.013403876493227634,1.0,9
11,variable,120260912,0.0,hcrd_legacy,none,0.04257375427309237,0.013403876493227634,1.0,9
11,variable,120260912,0.0,hcrd_robust,z=3.5,1.035482835195786,0.3260103383129092,0.0,2
11,variable,120260912,0.0,hcrd_guided_fixed,sigma=2,0.3701744562448885,0.11654534060178344,0.375,11
11,variable,120260912,0.0,hcrd_guided_oracle,sigma=1,0.21097922046187736,0.06642447822591428,0.375,11
11,variable,120260912,0.0,affine_ls,degree=1,0.5569841659354089,0.17536031520715945,,
11,variable,120260912,0.0,moving_average_oracle,window=129,0.5629419963112491,0.17723607232298969,,
11,variable,120260912,0.0,gaussian_oracle,sigma=32,0.545742652159522,0.17182104870784257,,
11,variable,120260912,0.0,fourier_oracle,bins=3,0.4561421021689275,0.14361130478685,,
11,variable,120260912,0.0,rdp_oracle_budget,epsilon=2.3241808;knots=2,1.035482835195786,0.3260103383129092,,
12,variable,120260913,0.0,hcrd_centered,none,0.0523724800103091,0.004089559299154835,1.0,9
12,variable,120260913,0.0,hcrd_legacy,none,0.0523724800103091,0.004089559299154835,1.0,9
12,variable,120260913,0.0,hcrd_robust,z=3.5,1.9787932961602899,0.15451612228072145,0.0,2
12,variable,120260913,0.0,hcrd_guided_fixed,sigma=2,0.7910206453191707,0.06176766567578438,0.6250000000000001,11
12,variable,120260913,0.0,hcrd_guided_oracle,sigma=1,0.4723615979693653,0.0368848441998356,0.6250000000000001,11
12,variable,120260913,0.0,affine_ls,degree=1,1.7299668591851098,0.135086252452004,,
12,variable,120260913,0.0,moving_average_oracle,window=129,1.2801262860431581,0.09995998578165179,,
12,variable,120260913,0.0,gaussian_oracle,sigma=64,1.039644129933595,0.08118168775938739,,
12,variable,120260913,0.0,fourier_oracle,bins=3,0.4996900810689409,0.03901881708348873,,
12,variable,120260913,0.0,rdp_oracle_budget,epsilon=2.024759;knots=2,1.9787932961602899,0.15451612228072145,,
13,variable,120260914,0.0,hcrd_centered,none,0.1032651857347073,0.010431435732745577,1.0,9
13,variable,120260914,0.0,hcrd_legacy,none,0.1032651857347073,0.010431435732745577,1.0,9
13,variable,120260914,0.0,hcrd_robust,z=3.5,0.8350973839700284,0.08435819516024425,0.0,2
13,variable,120260914,0.0,hcrd_guided_fixed,sigma=2,0.936428332909377,0.09459424203391649,0.375,11
13,variable,120260914,0.0,hcrd_guided_oracle,sigma=1,0.4962283519539323,0.050127001906257386,0.6250000000000001,11
13,variable,120260914,0.0,affine_ls,degree=1,0.9029549456399448,0.09121289443284375,,
13,variable,120260914,0.0,moving_average_oracle,window=65,0.9149491126113428,0.09242449717233221,,
13,variable,120260914,0.0,gaussian_oracle,sigma=32,0.6621992025955515,0.06689271292163276,,
13,variable,120260914,0.0,fourier_oracle,bins=2,0.6243682005867629,0.06307117652141872,,
13,variable,120260914,0.0,rdp_oracle_budget,epsilon=2.0465306;knots=2,0.8350973839700284,0.08435819516024425,,
14,variable,120260915,0.0,hcrd_centered,none,0.12524673787658439,0.013831706407458042,1.0,9
14,variable,120260915,0.0,hcrd_legacy,none,0.12524673787658439,0.013831706407458042,1.0,9
14,variable,120260915,0.0,hcrd_robust,z=3.5,0.920953188477257,0.10170607501635616,0.0,2
14,variable,120260915,0.0,hcrd_guided_fixed,sigma=2,1.1045587630523068,0.1219826781866294,0.375,11
14,variable,120260915,0.0,hcrd_guided_oracle,sigma=1,0.8162058550278625,0.09013823390688323,0.375,11
14,variable,120260915,0.0,affine_ls,degree=1,0.8316557415081498,0.09184445234775362,,
14,variable,120260915,0.0,moving_average_oracle,window=129,0.6135471588246922,0.06775748663694142,,
14,variable,120260915,0.0,gaussian_oracle,sigma=64,0.440527170807967,0.04864990972561758,,
14,variable,120260915,0.0,fourier_oracle,bins=3,0.5510131556856362,0.06085150260440888,,
14,variable,120260915,0.0,rdp_oracle_budget,epsilon=1.7293247;knots=2,0.920953188477257,0.10170607501635616,,
15,variable,120260916,0.0,hcrd_centered,none,0.06250727108473723,0.010945605055607918,1.0,9
15,variable,120260916,0.0,hcrd_legacy,none,0.06250727108473723,0.010945605055607918,1.0,9
15,variable,120260916,0.0,hcrd_robust,z=3.5,0.12973855962788533,0.022718429544703274,0.25,3
15,variable,120260916,0.0,hcrd_guided_fixed,sigma=2,0.9295035258465003,0.16276472025020272,0.25,11
15,variable,120260916,0.0,hcrd_guided_oracle,sigma=1,0.5086990857824797,0.08907794546934575,0.375,11
15,variable,120260916,0.0,affine_ls,degree=1,1.0729891983867588,0.18789039723960246,,
15,variable,120260916,0.0,moving_average_oracle,window=129,1.0823971898973712,0.18953782413338063,,
15,variable,120260916,0.0,gaussian_oracle,sigma=32,0.9519178590477468,0.16668967865181095,,
15,variable,120260916,0.0,fourier_oracle,bins=3,0.4037169160239715,0.0706945902513638,,
15,variable,120260916,0.0,rdp_oracle_budget,epsilon=2.3156722;knots=2,1.7757532545831065,0.31095092560556586,,
16,variable,120260917,0.0,hcrd_centered,none,0.1582881220424309,0.010304101210391731,1.0,9
16,variable,120260917,0.0,hcrd_legacy,none,0.1582881220424309,0.010304101210391731,1.0,9
16,variable,120260917,0.0,hcrd_robust,z=3.5,1.6536241691527476,0.10764617447626497,0.4444444444444445,4
16,variable,120260917,0.0,hcrd_guided_fixed,sigma=2,2.5567033103257426,0.16643402761123213,0.125,11
16,variable,120260917,0.0,hcrd_guided_oracle,sigma=1,1.2154730288434812,0.07912379618950385,0.5,11
16,variable,120260917,0.0,affine_ls,degree=1,1.8312642892210416,0.11921003506536958,,
16,variable,120260917,0.0,moving_average_oracle,window=129,1.4688383003163916,0.09561714620698286,,
16,variable,120260917,0.0,gaussian_oracle,sigma=64,0.9643344731530401,0.06277539896123788,,
16,variable,120260917,0.0,fourier_oracle,bins=1,1.0131290537026227,0.0659517857299604,,
16,variable,120260917,0.0,rdp_oracle_budget,epsilon=2.2178505;knots=2,2.0131190956781086,0.13104825960901226,,
17,variable,120260918,0.0,hcrd_centered,none,0.15339527770176078,0.012014030468493943,1.0,9
17,variable,120260918,0.0,hcrd_legacy,none,0.15339527770176078,0.012014030468493943,1.0,9
17,variable,120260918,0.0,hcrd_robust,z=3.5,1.3145500765433704,0.1029565245330353,0.0,2
17,variable,120260918,0.0,hcrd_guided_fixed,sigma=2,1.0817924519579663,0.08472677694601934,0.375,11
17,variable,120260918,0.0,hcrd_guided_oracle,sigma=1,0.6570457980900415,0.051460308007637366,0.5,11
17,variable,120260918,0.0,affine_ls,degree=1,1.0300135517427185,0.0806714155676817,,
17,variable,120260918,0.0,moving_average_oracle,window=129,1.2918713654996676,0.10118031127831602,,
17,variable,120260918,0.0,gaussian_oracle,sigma=64,0.743319355937353,0.05821731622935186,,
17,variable,120260918,0.0,fourier_oracle,bins=3,0.7158792244718782,0.056068185040798274,,
17,variable,120260918,0.0,rdp_oracle_budget,epsilon=2.0610944;knots=2,1.3145500765433704,0.1029565245330353,,
18,variable,120260919,0.0,hcrd_centered,none,0.009281345027211237,0.00832910628064404,1.0,9
18,variable,120260919,0.0,hcrd_legacy,none,0.009281345027211237,0.00832910628064404,1.0,9
18,variable,120260919,0.0,hcrd_robust,z=3.5,0.47233695174537516,0.4238765674402211,0.0,2
18,variable,120260919,0.0,hcrd_guided_fixed,sigma=2,0.07263542079509888,0.06518323990412642,0.375,11
18,variable,120260919,0.0,hcrd_guided_oracle,sigma=1,0.03658334090368184,0.03282999754824905,0.75,11
18,variable,120260919,0.0,affine_ls,degree=1,0.2579227157744161,0.2314606024858603,,
18,variable,120260919,0.0,moving_average_oracle,window=129,0.12082512212534627,0.10842881937944582,,
18,variable,120260919,0.0,gaussian_oracle,sigma=32,0.09683393378131505,0.08689905651312278,,
18,variable,120260919,0.0,fourier_oracle,bins=2,0.06943693892877668,0.062312912885444834,,
18,variable,120260919,0.0,rdp_oracle_budget,epsilon=2.4700406;knots=2,0.47233695174537516,0.4238765674402211,,
19,variable,120260920,0.0,hcrd_centered,none,0.18868503893543415,0.012685027133213343,1.0,9
19,variable,120260920,0.0,hcrd_legacy,none,0.18868503893543415,0.012685027133213343,1.0,9
19,variable,120260920,0.0,hcrd_robust,z=3.5,4.760523603178634,0.32004323933328593,0.25,3
19,variable,120260920,0.0,hcrd_guided_fixed,sigma=2,2.018318897205342,0.13568871235884178,0.375,11
19,variable,120260920,0.0,hcrd_guided_oracle,sigma=1,1.090566697866588,0.0733172499052791,0.5,11
19,variable,120260920,0.0,affine_ls,degree=1,1.5511973246252284,0.10428479259859179,,
19,variable,120260920,0.0,moving_average_oracle,window=65,1.9216095159118447,0.12918707803390694,,
19,variable,120260920,0.0,gaussian_oracle,sigma=64,1.1431746364786717,0.07685400688655229,,
19,variable,120260920,0.0,fourier_oracle,bins=1,1.0074148582744058,0.06772706984990987,,
19,variable,120260920,0.0,rdp_oracle_budget,epsilon=2.3126124;knots=2,2.53554616537323,0.170461166856374,,
0,variable,120560901,0.03,hcrd_centered,none,7.314122898144332,0.9892533394544699,0.1217391304347826,110
0,variable,120560901,0.03,hcrd_legacy,none,7.314122898144332,0.9892533394544699,0.1217391304347826,110
0,variable,120560901,0.03,hcrd_robust,z=3.5,0.49923737120616923,0.06921501156694619,0.0,2
0,variable,120560901,0.03,hcrd_guided_fixed,sigma=2,0.47549950324466306,0.06682165089469895,0.6250000000000001,11
0,variable,120560901,0.03,hcrd_guided_oracle,sigma=2,0.47549950324466306,0.06682165089469895,0.6250000000000001,11
0,variable,120560901,0.03,affine_ls,degree=1,0.2964787324768281,0.04236859323946147,,
0,variable,120560901,0.03,moving_average_oracle,window=65,0.3311896133311484,0.04680031665762944,,
0,variable,120560901,0.03,gaussian_oracle,sigma=32,0.10059135951906352,0.015735310064224118,,
0,variable,120560901,0.03,fourier_oracle,bins=3,0.7264428689626693,0.10085986638931768,,
0,variable,120560901,0.03,rdp_oracle_budget,epsilon=2.4191434;knots=2,0.49923737120616923,0.06921501156694619,,
1,variable,120560902,0.03,hcrd_centered,none,4.422365577253527,0.9825647042940756,0.125,107
1,variable,120560902,0.03,hcrd_legacy,none,4.422365577253527,0.9825647042940756,0.125,107
1,variable,120560902,0.03,hcrd_robust,z=3.5,3.123325639057025,0.7010770596086434,0.0,2
1,variable,120560902,0.03,hcrd_guided_fixed,sigma=2,0.38717483458939556,0.08617786598137397,0.47058823529411764,12
