cell,trial,covered,left,right,width,empty,joint_contrast_covered,positive_contrasts,negative_contrasts
paper_f2_onset__uniform__n1000,3792,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,6
paper_f2_onset__uniform__n1000,3793,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3794,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3795,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,9
paper_f2_onset__uniform__n1000,3796,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3797,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,8
paper_f2_onset__uniform__n1000,3798,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3799,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,6
paper_f2_onset__uniform__n1000,3800,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3801,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3802,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,11,6
paper_f2_onset__uniform__n1000,3803,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,8
paper_f2_onset__uniform__n1000,3804,True,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,12,6
paper_f2_onset__uniform__n1000,3805,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,3806,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3807,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,14,11
paper_f2_onset__uniform__n1000,3808,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3809,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3810,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3811,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,8
paper_f2_onset__uniform__n1000,3812,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,6
paper_f2_onset__uniform__n1000,3813,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3814,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3815,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3816,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3817,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,7
paper_f2_onset__uniform__n1000,3818,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3819,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3820,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3821,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,12,9
paper_f2_onset__uniform__n1000,3822,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3823,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,12,7
paper_f2_onset__uniform__n1000,3824,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,11,6
paper_f2_onset__uniform__n1000,3825,True,0.1928071928071928,0.7862137862137862,0.5934065934065934,False,False,12,10
paper_f2_onset__uniform__n1000,3826,True,0.1928071928071928,0.7672327672327672,0.5744255744255744,False,True,10,8
paper_f2_onset__uniform__n1000,3827,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,14,9
paper_f2_onset__uniform__n1000,3828,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3829,False,0.46853146853146854,0.8951048951048951,0.42657342657342656,False,False,14,9
paper_f2_onset__uniform__n1000,3830,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3831,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3832,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3833,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,7
paper_f2_onset__uniform__n1000,3834,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,7
paper_f2_onset__uniform__n1000,3835,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3836,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,14,6
paper_f2_onset__uniform__n1000,3837,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3838,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3839,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3840,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,7
paper_f2_onset__uniform__n1000,3841,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3842,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,14,7
paper_f2_onset__uniform__n1000,3843,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3844,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3845,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,14,7
paper_f2_onset__uniform__n1000,3846,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3847,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,11,7
paper_f2_onset__uniform__n1000,3848,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,6
paper_f2_onset__uniform__n1000,3849,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,7
paper_f2_onset__uniform__n1000,3850,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3851,False,0.5044955044955045,0.8951048951048951,0.3906093906093906,False,False,12,6
paper_f2_onset__uniform__n1000,3852,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3853,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3854,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,14,7
paper_f2_onset__uniform__n1000,3855,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3856,True,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,11,7
paper_f2_onset__uniform__n1000,3857,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3858,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,8
paper_f2_onset__uniform__n1000,3859,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,9
paper_f2_onset__uniform__n1000,3860,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,10,8
paper_f2_onset__uniform__n1000,3861,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,False,12,8
paper_f2_onset__uniform__n1000,3862,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,3863,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3864,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3865,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3866,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3867,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3868,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,3869,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,9,6
paper_f2_onset__uniform__n1000,3870,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,False,12,7
paper_f2_onset__uniform__n1000,3871,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3872,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,8
paper_f2_onset__uniform__n1000,3873,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,9
paper_f2_onset__uniform__n1000,3874,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,9,5
paper_f2_onset__uniform__n1000,3875,False,0.9500499500499501,0.8951048951048951,nan,True,False,13,7
paper_f2_onset__uniform__n1000,3876,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3877,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,12,6
paper_f2_onset__uniform__n1000,3878,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,8
paper_f2_onset__uniform__n1000,3879,True,0.16083916083916083,0.7672327672327672,0.6063936063936064,False,True,11,9
paper_f2_onset__uniform__n1000,3880,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3881,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3882,True,0.1928071928071928,0.7672327672327672,0.5744255744255744,False,True,11,8
paper_f2_onset__uniform__n1000,3883,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3884,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3885,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3886,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,8
paper_f2_onset__uniform__n1000,3887,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3888,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,8
paper_f2_onset__uniform__n1000,3889,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,7
paper_f2_onset__uniform__n1000,3890,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3891,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3892,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3893,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3894,False,0.8221778221778222,0.8311688311688312,0.00899100899100902,False,False,14,6
paper_f2_onset__uniform__n1000,3895,True,0.22477522477522477,0.7992007992007992,0.5744255744255744,False,True,12,9
paper_f2_onset__uniform__n1000,3896,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3897,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3898,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3899,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3900,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3901,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,7
paper_f2_onset__uniform__n1000,3902,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,11,7
paper_f2_onset__uniform__n1000,3903,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3904,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3905,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3906,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3907,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3908,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,8
paper_f2_onset__uniform__n1000,3909,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3910,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3911,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3912,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,14,7
paper_f2_onset__uniform__n1000,3913,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3914,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3915,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3916,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3917,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3918,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3919,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3920,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3921,True,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,13,6
paper_f2_onset__uniform__n1000,3922,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,3923,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3924,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,12,8
paper_f2_onset__uniform__n1000,3925,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3926,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,13,7
paper_f2_onset__uniform__n1000,3927,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3928,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3929,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3930,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,11,6
paper_f2_onset__uniform__n1000,3931,True,0.24075924075924077,0.8951048951048951,0.6543456543456543,False,True,13,6
paper_f2_onset__uniform__n1000,3932,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3933,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3934,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3935,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,7
paper_f2_onset__uniform__n1000,3936,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3937,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3938,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,10
paper_f2_onset__uniform__n1000,3939,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3940,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3941,True,0.1928071928071928,0.4755244755244755,0.2827172827172827,False,False,12,8
paper_f2_onset__uniform__n1000,3942,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3943,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,7
paper_f2_onset__uniform__n1000,3944,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,6
paper_f2_onset__uniform__n1000,3945,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3946,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3947,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3948,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3949,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,6
paper_f2_onset__uniform__n1000,3950,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3951,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3952,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3953,False,0.34965034965034963,0.8311688311688312,0.4815184815184816,False,False,13,7
paper_f2_onset__uniform__n1000,3954,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,3955,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,8
paper_f2_onset__uniform__n1000,3956,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,9,7
paper_f2_onset__uniform__n1000,3957,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3958,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,10,8
paper_f2_onset__uniform__n1000,3959,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,7
paper_f2_onset__uniform__n1000,3960,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3961,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,8
paper_f2_onset__uniform__n1000,3962,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,7
paper_f2_onset__uniform__n1000,3963,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,8
paper_f2_onset__uniform__n1000,3964,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3965,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3966,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3967,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,13,8
paper_f2_onset__uniform__n1000,3968,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,3969,True,0.24075924075924077,0.8311688311688312,0.5904095904095905,False,True,15,7
paper_f2_onset__uniform__n1000,3970,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,9
paper_f2_onset__uniform__n1000,3971,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,3972,False,0.4115884115884116,0.8311688311688312,0.41958041958041964,False,False,12,9
paper_f2_onset__uniform__n1000,3973,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3974,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3975,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3976,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,3977,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3978,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,6
paper_f2_onset__uniform__n1000,3979,False,0.16083916083916083,0.04495504495504495,nan,True,False,10,7
paper_f2_onset__uniform__n1000,3980,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3981,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3982,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3983,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3984,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,3985,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,6
paper_f2_onset__uniform__n1000,3986,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,3987,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,3988,True,0.12887112887112886,0.8951048951048951,0.7662337662337663,False,True,12,7
paper_f2_onset__uniform__n1000,3989,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,3990,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,10,6
paper_f2_onset__uniform__n1000,3991,True,0.1928071928071928,0.5274725274725275,0.33466533466533466,False,False,13,7
paper_f2_onset__uniform__n1000,3992,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,11,6
paper_f2_onset__uniform__n1000,3993,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3994,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,11,7
paper_f2_onset__uniform__n1000,3995,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,8
paper_f2_onset__uniform__n1000,3996,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,7
paper_f2_onset__uniform__n1000,3997,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,False,13,7
paper_f2_onset__uniform__n1000,3998,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,7
paper_f2_onset__uniform__n1000,3999,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,4000,True,0.16083916083916083,0.35564435564435565,0.19480519480519481,False,False,9,8
paper_f2_onset__uniform__n1000,4001,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,4002,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,9,6
paper_f2_onset__uniform__n1000,4003,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,4004,True,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,13,6
paper_f2_onset__uniform__n1000,4005,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,12,6
paper_f2_onset__uniform__n1000,4006,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,4007,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,8
paper_f2_onset__uniform__n1000,4008,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,4009,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,6
paper_f2_onset__uniform__n1000,4010,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,6
paper_f2_onset__uniform__n1000,4011,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,8
paper_f2_onset__uniform__n1000,4012,True,0.26973026973026976,0.8311688311688312,0.5614385614385615,False,False,12,7
paper_f2_onset__uniform__n1000,4013,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,4014,True,0.1928071928071928,0.7742257742257742,0.5814185814185814,False,False,11,7
paper_f2_onset__uniform__n1000,4015,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,10,7
paper_f2_onset__uniform__n1000,4016,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,12,7
paper_f2_onset__uniform__n1000,4017,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,14,7
paper_f2_onset__uniform__n1000,4018,True,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,10,6
paper_f2_onset__uniform__n1000,4019,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,4020,True,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,13,8
paper_f2_onset__uniform__n1000,4021,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,7
paper_f2_onset__uniform__n1000,4022,True,0.24075924075924077,0.8311688311688312,0.5904095904095905,False,True,13,7
paper_f2_onset__uniform__n1000,4023,True,0.1928071928071928,0.7672327672327672,0.5744255744255744,False,True,13,8
paper_f2_onset__uniform__n1000,4024,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,4025,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,13,7
paper_f2_onset__uniform__n1000,4026,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,4027,True,0.1928071928071928,0.7672327672327672,0.5744255744255744,False,True,12,8
paper_f2_onset__uniform__n1000,4028,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,4029,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,4030,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,11,7
paper_f2_onset__uniform__n1000,4031,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,12,6
paper_f2_onset__uniform__n1000,4032,True,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,13,9
paper_f2_onset__uniform__n1000,4033,True,0.16083916083916083,0.7672327672327672,0.6063936063936064,False,True,10,8
paper_f2_onset__uniform__n1000,4034,True,0.22477522477522477,0.8311688311688312,0.6063936063936064,False,True,12,7
paper_f2_onset__uniform__n1000,4035,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,11,7
paper_f2_onset__uniform__n1000,4036,True,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,12,8
